,price,address,house_type,bedroom
514,"£202,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","High Spen, 
Gateshead, 
NE39 2EQ",End of Terrace,×3
515,"£172,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","High Spen, 
Gateshead, 
NE39 2EQ",Terraced,×3
516,"£175,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","High Spen, 
Gateshead, 
NE39 2EQ",End of Terrace,×3
517,"£220,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","High Spen, 
Gateshead, 
NE39 2EQ",End of Terrace,×4
518,"£217,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","High Spen, 
Gateshead, 
NE39 2EQ",Terraced,×4
519,"£220,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","High Spen, 
Gateshead, 
NE39 2EQ",End of Terrace,×4
520,"£189,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Town House,×3
521,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1a Main Street,
Ponteland,
Newcastle Upon Tyne,
NE20 9NH",Semi-Detached,×3
522,"£195,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","73 Station Road,
Hebburn,
Tyne & Wear,
NE31 1LA",Semi-Detached,×3
523,"£199,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","159 Benton Road,
High Heaton,
Newcastle Upon Tyne,
NE7 7DU",Semi-Detached,×2
524,"£240,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","55 Park View,
Whitley Bay,
NE26 2TP 
",Semi-Detached,×2
525,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Terraced,×2
526,"£330,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Detached,×4
527,"£105,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Main Street,
Crawcrook,
NE40 4NB",Terraced,×2
528,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","29
Princes Road
North Gosforth
Newcastle Upon Tyne
NE3 5TT",Semi-Detached,×3
529,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","55 Park View,
Whitley Bay,
NE26 2TP 
",House,×4
530,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","96-98 Fowler St, 
South Shields,
Tyne and Wear,
NE33 5PD",Terraced,×3
531,"£92,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","144 - 146, Fowler Street,
South Shields,
NE33 1PZ",Terraced,×3
532,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","130 The Roman Way,
West Denton,
Newcastle Upon Tyne,
NE5 5AD",Semi-Detached,×2
533,"£435,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","125 St. Georges Terrace,
Jesmond,
Newcastle Upon Tyne,
NE2 2DN",Semi-Detached,×7
534,"£159,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Station Terrace,
East Boldon,
NE36 0LJ",Semi-Detached,×3
535,"£800,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","St Georges House, 56 Peter St, Manchester M2 3NQ",Semi-Detached,×6
536,"£349,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Detached,×4
537,"£249,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Meadow Hill, 
Throckley, 
Newcastle upon Tyne, 
Tyne & Wear 
NE15 9DD",Semi-Detached,×3
538,"£312,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Meadow Hill, 
Throckley, 
Newcastle upon Tyne, 
Tyne & Wear 
NE15 9DD",Detached,×4
539,"£274,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Meadow Hill, 
Throckley, 
Newcastle upon Tyne, 
Tyne & Wear 
NE15 9DD",Detached,×3
540,"£364,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Beacon Lane,
Cramlington,
Northumberland, 
NE23 8AZ",Detached,×4
541,"£285,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","125 St. Georges Terrace,
Jesmond,
Newcastle Upon Tyne,
NE2 2DN",Terraced,×4
542,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",End of Terrace,×3
543,"£334,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stannington Road
North Shields
NE29 7JZ",Detached,×4
544,"£339,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Meadow Hill, 
Throckley, 
Newcastle upon Tyne, 
Tyne & Wear 
NE15 9DD",Detached,×3
545,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Semi-Detached,×3
546,"£374,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","142 Park View,
Whitley Bay,
NE26 3QN",Detached,×4
547,"£370,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Northumberland Place,
North Shields,
NE30 1QP",Terraced,×4
548,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","500-502 Durham Road,
Low Fell,
Gateshead,
NE9 6HU",Semi-Detached,×2
549,"£229,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Ryton,
Tyne and Wear
NE40 3NL",Semi-Detached,×3
550,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Main Street,
Crawcrook,
NE40 4NB",Semi-Detached,×2
551,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","158 West Road,
Fenham,
Newcastle Upon Tyne,
NE4 9QB",Semi-Detached,×5
552,"£300,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Detached,×3
553,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","82 Park View
Whitley Bay
Tyne and Wear
NE26 2TH
",End of Terrace,×5
554,"£625,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 
 Starbeck Avenue
Sandyford
Newcastle Upon Tyne
NE2 1RH ",Detached,×4
555,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 Grange Road,
Ryton,
NE40 3LT",End of Terrace,×2
556,"£415,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","27 Avenue Road,
Seaton Delaval,
NE25 0DT",Detached,×4
557,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Terraced,×2
558,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","29
Princes Road
North Gosforth
Newcastle Upon Tyne
NE3 5TT",Semi-Detached,×3
559,"£314,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Roseden Way,
Newcastle Upon Tyne,
NE13",Detached,×4
560,"£700,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Bishop Court Front Street,
Whickham,
Newcastle Upon Tyne,
NE16 4JQ",Detached,×4
561,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17a Station Road North,
Newcastle Upon Tyne,
NE12 7AR",Terraced,×2
562,"£274,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Throckley,
Newcastle Upon Tyne, NE15 
",Detached,×3
563,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Terraced,×2
564,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","159 Benton Road,
High Heaton,
Newcastle Upon Tyne,
NE7 7DU",Semi-Detached,×2
565,"£285,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","189A Park View,
Whitley Bay,
NE26 3RD",Terraced,×3
566,"£1,250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Crossways,
Market Place,
Corbridge
NE45 5AW",Farm House,×4
567,"£699,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","55 Park View,
Whitley Bay,
NE26 2TP 
",Detached,×4
568,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Fellside Road
Whickham
NE16 4JU ",Terraced,×2
569,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","35 Front Street,
Winlaton,
Blaydon-On-Tyne,
NE21 6AF",Terraced,×2
570,"£1,400,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Crossways,
Market Place,
Corbridge
NE45 5AW",Detached,×6
571,"£285,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 
 Starbeck Avenue
Sandyford
Newcastle Upon Tyne
NE2 1RH ",Terraced,×4
572,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","55 Park View,
Whitley Bay,
NE26 2TP 
",Terraced,×4
573,"£352,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","White House Drive,
Newcastle Upon Tyne,
NE12 7EZ",Detached,×4
574,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","18 St. Johns Precinct,
Hebburn,
NE31 1LQ",End of Terrace,×3
575,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","41 Front Street,
Whickham,
Newcastle Upon Tyne,
NE16 4EA",Semi-Detached,×3
576,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×3
577,"£185,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","18b Front Street,
Winlaton,
Tyne and Wear,
NE21 4RE",Terraced,×2
578,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","18 St. Johns Precinct,
Hebburn,
NE31 1LQ",Semi-Detached,×2
579,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","96-98 Fowler St, 
South Shields,
Tyne and Wear,
NE33 5PD",Terraced,×3
580,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Bishop Court Front Street,
Whickham,
Newcastle Upon Tyne,
NE16 4JQ",Terraced,×2
581,"£25,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sovereign House,
361 King Street
Hammersmith
London
W6 9NA",Terraced,×1
582,"£199,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Semi-Detached,×3
583,"£129,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","29
Princes Road
North Gosforth
Newcastle Upon Tyne
NE3 5TT",Semi-Detached,×3
584,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Semi-Detached,×3
585,"£100,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21-23 Waterloo Road
Blyth
NE24 1BW 
 ",Semi-Detached,×3
586,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Suite 4, Building 4, Hatters Lane, Watford, WD18 8YF",Semi-Detached,×2
587,"£349,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Ryton,
Tyne and Wear
NE40 3NL",Detached,×4
588,"£201,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Westburn,
Westerhope
Newcastle Upon Tyne,
NE5 1PE",Semi-Detached,×2
589,"£359,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Callerton,
Newcastle Upon Tyne,
NE5 1NL",Detached,×4
590,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","130 The Roman Way,
West Denton,
Newcastle Upon Tyne,
NE5 5AD",Terraced,×3
591,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","  
 
2a Hawkeys Lane
North Shields
NE29 0JF 
 ",Terraced,×3
592,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,End of Terrace,×3
593,"£245,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Semi-Detached,×4
594,"£365,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Ilfracombe Gardens,
Whitley Bay,
NE26 3ND",Terraced,×4
595,"£699,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Fellside Road
Whickham
NE16 4JU ",Detached,×5
596,"£249,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","36 Main Street
Crawcrook
Ryton
Tyne & Wear
NE40 4NB",Semi-Detached,×4
597,"£270,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17a Station Road North,
Newcastle Upon Tyne,
NE12 7AR",Detached,×3
598,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 1
20 Viking Precinct,
Jarrow,
NE32 3LQ",Terraced,×4
599,"£249,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Callerton,
Newcastle Upon Tyne,
NE5 1NL",Semi-Detached,×3
600,"£319,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Callerton,
Newcastle Upon Tyne,
NE5 1NL",Detached,×4
601,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","119-121 St Georges Terrace,
Jesmond,
Newcastle Upon Tyne, NE2 2DN",Semi-Detached,×3
602,"£366,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Beacon Lane,
Cramlington,
Northumberland, 
NE23 8AZ",Detached,×4
603,"£311,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Beacon Lane,
Cramlington,
Northumberland, 
NE23 8AZ",Detached,×4
604,"£224,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Beacon Lane,
Cramlington,
Northumberland, 
NE23 8AZ",Semi-Detached,×3
605,"£294,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Beacon Lane,
Cramlington,
Northumberland, 
NE23 8AZ",Detached,×3
606,"£224,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Beacon Lane,
Cramlington,
Northumberland, 
NE23 8AZ",Semi-Detached,×3
607,"£284,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Beacon Lane,
Cramlington,
Northumberland, 
NE23 8AZ",Detached,×3
608,"£334,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Beacon Lane,
Cramlington,
Northumberland, 
NE23 8AZ",Detached,×4
609,"£260,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","120 Roman Way,
West Denton, 
Newcastle Upon Tyne,
NE5 5AD",Detached,×3
610,"£280,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Terraced,×3
611,"£500,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Northumberland Avenue,
Trafalgar Square,
London,
WC2N 5BW",End of Terrace,×4
612,"£500,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wagonway Drive
Gosforth
Newcastle Upon Tyne
NE13 9BJ",Detached,×5
613,"£280,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Northumberland Avenue,
Trafalgar Square,
London,
WC2N 5BW",Terraced,×4
614,"£375,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Arrow Close, 
Newcastle upon Tyne NE12 6QN",Detached,×5
615,"£449,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3a 
Front Street
Prudhoe
NE42 5HJ",Detached,×3
616,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Arrow Close, 
Newcastle upon Tyne NE12 6QN",Detached,×3
617,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Blagdon House 
Smithy Square
Cramlington
NE23 6QL",Semi-Detached,×2
618,"£99,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","224 Chillingham Road,
Heaton,
Newcastle Upon Tyne,
NE6 5LP",Terraced,×3
619,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Terraced,×7
620,"£297,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Station Road,
Wallsend,
NE28 9FE",Detached,×4
621,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 Arden Avenue,
Brunton Park,
Gosforth,
NE3 5TS
 ",Semi-Detached,×4
622,Coming SoonKnowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.,"Beacon Lane,
Cramlington,
Northumberland, 
NE23 8AZ",Detached,×3
623,"£199,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","159 Benton Road,
High Heaton,
Newcastle Upon Tyne,
NE7 7DU",Semi-Detached,×2
624,Coming SoonKnowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.,"Beacon Lane,
Cramlington,
Northumberland, 
NE23 8AZ",Detached,×4
625,"£134,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Struan Terrace,
East Boldon,
NE36 0EA",Semi-Detached,×2
626,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 Arden Avenue,
Brunton Park,
Gosforth,
NE3 5TS
 ",Detached,×4
627,"£279,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Blagdon House 
Smithy Square
Cramlington
NE23 6QL",Detached,×3
628,"£375,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sanderson Mews
4 Beaconsfield Road
Gateshead
NE9 5EU ",Semi-Detached,×4
629,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3a 
Front Street
Prudhoe
NE42 5HJ",Terraced,×3
630,"£425,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Rook Matthews Sayer Estate Agents
Unit 12 Gosforth Shopping Centre
High Street, Gosforth,
Newcastle upon Tyne
NE3 1JZ",Town House,×4
631,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","42 Bowden Close,
Newcastle Upon Tyne,
NE13 9GB",Semi-Detached,×3
632,"£229,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","The Fairways, 3 Archerfield Drive, Cramlington, Northumberland, NE23 8BY",Detached,×3
633,"£330,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Suite 4, Building 4, Hatters Lane, Watford, WD18 8YF",Detached,×4
634,"£300,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wagonway Drive
Gosforth
Newcastle Upon Tyne
NE13 9BJ",Detached,×4
635,"£84,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","130 The Roman Way,
West Denton,
Newcastle Upon Tyne,
NE5 5AD",Terraced,×2
636,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sanderson Mews
4 Beaconsfield Road
Gateshead
NE9 5EU ",Terraced,×5
637,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","224 Chillingham Road,
Heaton,
Newcastle Upon Tyne,
NE6 5LP",Terraced,×5
638,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","500-502 Durham Road,
Low Fell,
Gateshead,
NE9 6HU",Semi-Detached,×5
639,"£199,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Semi-Detached,×3
640,"£105,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","513 Durham Road,
Low Fell,
Gateshead,
NE9 5EY",House,×2
641,"£360,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Ilfracombe Gardens,
Whitley Bay,
NE26 3ND",Semi-Detached,×3
642,"£335,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","159 Benton Road,
High Heaton,
Newcastle Upon Tyne,
NE7 7DU",Semi-Detached,×4
643,"£525,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Ilfracombe Gardens,
Whitley Bay,
NE26 3ND",Terraced,×5
644,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×2
645,"£185,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Main Street,
Crawcrook,
NE40 4NB",Semi-Detached,×3
646,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Semi-Detached,×3
647,"£280,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 
 Starbeck Avenue
Sandyford
Newcastle Upon Tyne
NE2 1RH ",Detached,×4
648,"£375,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stamfordham Road, Newcastle upon Tyne, Tyne & Wear, 
NE5 1NQ",Detached,×4
649,"£380,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 Arden Avenue,
Brunton Park,
Gosforth,
NE3 5TS
 ",Semi-Detached,×4
650,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","120 Roman Way,
West Denton, 
Newcastle Upon Tyne,
NE5 5AD",Semi-Detached,×3
651,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","157 High Street East,
Wallsend,
NE28 7RL",Town House,×3
652,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21-23 Waterloo Road
Blyth
NE24 1BW 
 ",Semi-Detached,×3
653,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","35 Front Street,
Winlaton,
Blaydon-On-Tyne,
NE21 6AF",Semi-Detached,×3
654,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Station Road North,
Forest Hall, 
Newcastle Upon Tyne,
NE12 9AD",Terraced,×2
655,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Semi-Detached,×4
656,"£147,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×3
657,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","425 Durham Road,
Low Fell,
Gateshead,
NE9 5AN",Semi-Detached,×3
658,"£295,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","189A Park View,
Whitley Bay,
NE26 3RD",Terraced,×3
659,"£285,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Detached,×3
660,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","108  110,
Heaton Road,
Heaton,
Newcastle Upon Tyne,
NE6 5HL",Semi-Detached,×3
661,"£425,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21-23 Waterloo Road
Blyth
NE24 1BW 
 ",Detached,×4
662,"£289,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Callerton,
Newcastle Upon Tyne,
NE5 1NL",Detached,×3
663,"£185,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3a 
Front Street
Prudhoe
NE42 5HJ",Semi-Detached,×3
664,"£319,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Cramlington,
Northumberland
NE23 8BZ",Detached,×4
665,"£235,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","478 Durham Road
Low Fell
Gateshead
NE9 6BP
 ",Semi-Detached,×4
666,"£406,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Cramlington,
Northumberland
NE23 8BZ",Detached,×4
667,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",End of Terrace,×3
668,"£589,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Off North Road,
Ponteland,
Newcastle Upon Tyne,
NE20 0BL",Detached,×4
669,"£689,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Off North Road,
Ponteland,
Newcastle Upon Tyne,
NE20 0BL",Semi-Detached,×4
670,"£529,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Lower Callerton,
Tyne and Wear,
NE15 9XJ",Detached,×5
671,"£472,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Lower Callerton,
Tyne and Wear,
NE15 9XJ",Detached,×4
672,"£622,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Lower Callerton,
Tyne and Wear,
NE15 9XJ",Detached,×5
673,"£285,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","20 Osborne Road,
Jesmond,
Newcastle Upon Tyne,
NE2 2AD",Terraced,×4
674,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Semi-Detached,×4
675,"£499,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wagonway Drive
Gosforth
Newcastle Upon Tyne
NE13 9BJ",Terraced,×4
676,"£399,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","142 Park View,
Whitley Bay,
NE26 3QN",Detached,×4
