,price,address,house_type,bedroom
167,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","676 West Road,
Denton Burn,
Newcastle Upon Tyne,
NE5 2UR",Bungalow,×2
168,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 North Terrace
Seaham
SR7 7EU ",Terraced,×2
169,"£215,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Apartment,×2
170,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","55 The Galleries,
Washington Centre,
Washington,
NE38 7SA",Terraced,×3
171,"£174,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Semi-Detached,×3
172,"£294,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Detached,×5
173,"£99,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 North Terrace
Seaham
SR7 7EU ",End of Terrace,×2
174,"£155,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Detached,×3
175,"£79,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9  Frederick Street,
Sunderland,
SR1 1NA ",Terraced,×3
176,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","12 Blandford Place,
Seaham,
SR7 7EL",Terraced,×3
177,"£229,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Detached,×3
178,"£234,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Detached,×3
179,"£84,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Semi-Detached,×2
180,"£179,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Semi-Detached,×3
181,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Terraced,×2
182,"£284,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Detached,×4
183,"£144,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",End of Terrace,×2
184,"£214,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Detached,×3
185,"£320,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","43 Front Street,
Cleadon,
Sunderland,
SR6 7PG",Detached,×4
186,"£179,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Terraced,×3
187,"£119,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Semi-Detached,×3
188,"£234,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Detached,×3
189,"£700,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Town House,×5
190,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Semi-Detached,×3
191,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 North Terrace
Seaham
SR7 7EU ",Semi-Detached,×2
192,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","24-25,
Westbourne Terrace,
Shiney Row,
Houghton Le Spring,
DH4 4QT",Semi-Detached,×2
193,"£99,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wheeler House 2/3  Newbottle Street,
Houghton Le Spring,
DH4 4AL",Detached,×3
194,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×2
195,"£340,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","18 St. Johns Precinct,
Hebburn,
NE31 1LQ",Detached,×5
196,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Bungalow,×2
197,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","500-502 Durham Road,
Low Fell,
Gateshead,
NE9 6HU",Semi-Detached Bungalow,×2
198,"£265,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Detached,×3
199,"£229,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Detached,×3
200,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1&2 Old Elvet,
Durham,
DH1 3HL",Terraced Bungalow,×2
201,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 Belle Vue Crescent,
Sunderland,
SR2 7SH",Semi-Detached,×3
202,"£55,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Semi-Detached,×3
203,"£40,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1&2 Old Elvet,
Durham,
DH1 3HL",Bungalow,×1
204,"£440,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21a Lowthian Terrace, Columbia, Washington, Tyne and Wear, NE38 7BA",Detached,×5
205,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Suite 2, Chapel Allerton House, 114 Harrogate Road, Leeds, LS7 4NY",Flat,×2
206,"£139,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Flat,×2
